127.0.0.1 - - [16/Mar/2017:11:21:35 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:01 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:01 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:01 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:02 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13401
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:06 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:14 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10842
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:15 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:15 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:15 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:15 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:23 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:26 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:27 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:27 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:27 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:27 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:30 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:30 +0530] "PUT /penandpaper.in/cart/addCartItem/5 HTTP/1.1" 403 1004
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/home HTTP/1.1" 200 14834
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:38 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:39 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:27:39 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:12 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13401
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:13 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:13 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:13 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:13 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:13 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:22 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10843
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:23 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10843
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:26 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:32 +0530] "GET /savvydude/cart/getCartId HTTP/1.1" 200 10565
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:32 +0530] "GET /savvydude/cart/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:32 +0530] "GET /savvydude/cart/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:32 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:32 +0530] "GET /savvydude/cart/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:35:34 +0530] "GET /penandpaper.in/cart/getCart/2 HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:20 +0530] "GET /savvydude/home HTTP/1.1" 200 14834
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:20 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:20 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:21 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13401
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:24 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:38 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10843
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:38 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:38 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:38 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:38 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:39 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:39 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:43 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10843
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:43 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:43 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:43 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:43 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:48 +0530] "GET /savvydude/cart/getCartId HTTP/1.1" 200 10566
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:48 +0530] "GET /savvydude/cart/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:48 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:48 +0530] "GET /savvydude/cart/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:48 +0530] "GET /savvydude/cart/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:50 +0530] "GET /penandpaper.in/cart/getCart/2 HTTP/1.1" 404 1052
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/home HTTP/1.1" 200 14834
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:37:54 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13401
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:28 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:33 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 10843
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:33 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:33 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:33 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:33 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:38:46 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:09 +0530] "GET /savvydude/all/product/viewproduct/home HTTP/1.1" 400 1011
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:14 +0530] "GET /savvydude/home HTTP/1.1" 200 15545
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:14 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:14 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:14 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:15 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:21 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 14112
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:22 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:22 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:22 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:22 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:22 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:52 +0530] "GET /savvydude/all/product/viewproduct/5 HTTP/1.1" 200 11554
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/all/product/viewproduct/Resources/css/header.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/logo.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:53 +0530] "GET /savvydude/all/product/viewproduct/Resources/images/banner2.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/home HTTP/1.1" 200 15545
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:12:41:59 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
